TimeStamp,2016,2017,2018,2019,2020,2021
01/01/2002 00:00,0,0,0,0,0,0
01/01/2002 01:00,0,0,0,0,0,0
01/01/2002 02:00,0,0,0,0,0,0
01/01/2002 03:00,0,0,0,0,0,0
01/01/2002 04:00,0,0,0,0,0,0
01/01/2002 05:00,0,0,0,0,0,0
01/01/2002 06:00,0,0,0,0,0,0
01/01/2002 07:00,0,0,4,11,2,10
01/01/2002 08:00,143,142,61,151,46,140
01/01/2002 09:00,301,302,213,310,256,264
01/01/2002 10:00,425,429,309,435,388,400
01/01/2002 11:00,499,503,390,503,368,356
01/01/2002 12:00,512,515,397,518,368,404
01/01/2002 13:00,466,466,336,469,253,324
01/01/2002 14:00,363,362,280,354,60,270
01/01/2002 15:00,218,217,144,191,77,199
01/01/2002 16:00,57,57,34,50,21,46
01/01/2002 17:00,0,0,0,0,0,0
01/01/2002 18:00,0,0,0,0,0,0
01/01/2002 19:00,0,0,0,0,0,0
01/01/2002 20:00,0,0,0,0,0,0
01/01/2002 21:00,0,0,0,0,0,0
01/01/2002 22:00,0,0,0,0,0,0
01/01/2002 23:00,0,0,0,0,0,0
02/01/2002 00:00,0,0,0,0,0,0
02/01/2002 01:00,0,0,0,0,0,0
02/01/2002 02:00,0,0,0,0,0,0
02/01/2002 03:00,0,0,0,0,0,0
02/01/2002 04:00,0,0,0,0,0,0
02/01/2002 05:00,0,0,0,0,0,0
02/01/2002 06:00,0,0,0,0,0,0
02/01/2002 07:00,0,0,3,10,6,3
02/01/2002 08:00,39,60,77,144,120,30
02/01/2002 09:00,107,72,143,299,262,64
02/01/2002 10:00,251,259,212,422,345,162
02/01/2002 11:00,309,413,130,494,482,164
02/01/2002 12:00,296,308,100,508,505,79
02/01/2002 13:00,123,305,73,462,458,84
02/01/2002 14:00,117,170,55,361,360,50
02/01/2002 15:00,41,211,38,218,217,46
02/01/2002 16:00,19,31,31,61,61,19
02/01/2002 17:00,0,0,0,0,0,0
02/01/2002 18:00,0,0,0,0,0,0
02/01/2002 19:00,0,0,0,0,0,0
02/01/2002 20:00,0,0,0,0,0,0
02/01/2002 21:00,0,0,0,0,0,0
02/01/2002 22:00,0,0,0,0,0,0
02/01/2002 23:00,0,0,0,0,0,0
03/01/2002 00:00,0,0,0,0,0,0
03/01/2002 01:00,0,0,0,0,0,0
03/01/2002 02:00,0,0,0,0,0,0
03/01/2002 03:00,0,0,0,0,0,0
03/01/2002 04:00,0,0,0,0,0,0
03/01/2002 05:00,0,0,0,0,0,0
03/01/2002 06:00,0,0,0,0,0,0
03/01/2002 07:00,0,0,2,10,7,6
03/01/2002 08:00,52,34,47,137,107,56
03/01/2002 09:00,60,60,43,298,225,149
03/01/2002 10:00,87,165,36,422,351,253
03/01/2002 11:00,239,113,16,495,498,320
03/01/2002 12:00,277,30,18,389,452,326
03/01/2002 13:00,356,7,25,356,442,187
03/01/2002 14:00,175,25,16,332,270,218
03/01/2002 15:00,66,24,26,179,185,97
03/01/2002 16:00,20,13,20,32,63,26
03/01/2002 17:00,0,0,0,0,0,0
03/01/2002 18:00,0,0,0,0,0,0
03/01/2002 19:00,0,0,0,0,0,0
03/01/2002 20:00,0,0,0,0,0,0
03/01/2002 21:00,0,0,0,0,0,0
03/01/2002 22:00,0,0,0,0,0,0
03/01/2002 23:00,0,0,0,0,0,0
04/01/2002 00:00,0,0,0,0,0,0
04/01/2002 01:00,0,0,0,0,0,0
04/01/2002 02:00,0,0,0,0,0,0
04/01/2002 03:00,0,0,0,0,0,0
04/01/2002 04:00,0,0,0,0,0,0
04/01/2002 05:00,0,0,0,0,0,0
04/01/2002 06:00,0,0,0,0,0,0
04/01/2002 07:00,0,0,3,5,4,2
04/01/2002 08:00,137,37,70,93,143,31
04/01/2002 09:00,51,75,124,244,302,22
04/01/2002 10:00,330,62,137,353,426,114
04/01/2002 11:00,160,108,155,483,283,116
04/01/2002 12:00,204,23,160,496,516,100
04/01/2002 13:00,88,80,91,457,380,344
04/01/2002 14:00,16,91,236,355,308,362
04/01/2002 15:00,120,45,208,220,192,192
04/01/2002 16:00,17,14,59,63,39,65
04/01/2002 17:00,0,0,0,0,0,0
04/01/2002 18:00,0,0,0,0,0,0
04/01/2002 19:00,0,0,0,0,0,0
04/01/2002 20:00,0,0,0,0,0,0
04/01/2002 21:00,0,0,0,0,0,0
04/01/2002 22:00,0,0,0,0,0,0
04/01/2002 23:00,0,0,0,0,0,0
05/01/2002 00:00,0,0,0,0,0,0
05/01/2002 01:00,0,0,0,0,0,0
05/01/2002 02:00,0,0,0,0,0,0
05/01/2002 03:00,0,0,0,0,0,0
05/01/2002 04:00,0,0,0,0,0,0
05/01/2002 05:00,0,0,0,0,0,0
05/01/2002 06:00,0,0,0,0,0,0
05/01/2002 07:00,0,0,2,3,9,8
05/01/2002 08:00,46,146,50,41,143,142
05/01/2002 09:00,102,308,51,70,298,112
05/01/2002 10:00,81,434,9,62,420,262
05/01/2002 11:00,77,509,44,142,491,490
05/01/2002 12:00,8,525,50,123,505,511
05/01/2002 13:00,50,481,116,95,459,367
05/01/2002 14:00,305,379,103,118,360,312
05/01/2002 15:00,213,233,41,108,218,224
05/01/2002 16:00,60,71,21,31,64,67
05/01/2002 17:00,0,0,0,0,0,0
05/01/2002 18:00,0,0,0,0,0,0
05/01/2002 19:00,0,0,0,0,0,0
05/01/2002 20:00,0,0,0,0,0,0
05/01/2002 21:00,0,0,0,0,0,0
05/01/2002 22:00,0,0,0,0,0,0
05/01/2002 23:00,0,0,0,0,0,0
06/01/2002 00:00,0,0,0,0,0,0
06/01/2002 01:00,0,0,0,0,0,0
06/01/2002 02:00,0,0,0,0,0,0
06/01/2002 03:00,0,0,0,0,0,0
06/01/2002 04:00,0,0,0,0,0,0
06/01/2002 05:00,0,0,0,0,0,0
06/01/2002 06:00,0,0,0,0,0,0
06/01/2002 07:00,0,0,3,2,10,6
06/01/2002 08:00,34,146,142,21,144,84
06/01/2002 09:00,152,305,298,35,300,159
06/01/2002 10:00,71,429,420,35,423,319
06/01/2002 11:00,309,501,496,42,495,200
06/01/2002 12:00,318,514,513,54,511,47
06/01/2002 13:00,286,463,469,15,467,395
06/01/2002 14:00,201,284,339,6,369,362
06/01/2002 15:00,51,108,228,38,227,206
06/01/2002 16:00,17,26,69,20,70,66
06/01/2002 17:00,0,0,0,0,0,0
06/01/2002 18:00,0,0,0,0,0,0
06/01/2002 19:00,0,0,0,0,0,0
06/01/2002 20:00,0,0,0,0,0,0
06/01/2002 21:00,0,0,0,0,0,0
06/01/2002 22:00,0,0,0,0,0,0
06/01/2002 23:00,0,0,0,0,0,0
07/01/2002 00:00,0,0,0,0,0,0
07/01/2002 01:00,0,0,0,0,0,0
07/01/2002 02:00,0,0,0,0,0,0
07/01/2002 03:00,0,0,0,0,0,0
07/01/2002 04:00,0,0,0,0,0,0
07/01/2002 05:00,0,0,0,0,0,0
07/01/2002 06:00,0,0,0,0,0,0
07/01/2002 07:00,0,0,4,2,9,4
07/01/2002 08:00,67,47,48,64,138,89
07/01/2002 09:00,287,89,57,162,274,293
07/01/2002 10:00,417,147,72,277,422,414
07/01/2002 11:00,492,238,92,281,435,474
07/01/2002 12:00,506,212,60,327,487,414
07/01/2002 13:00,464,322,113,156,475,347
07/01/2002 14:00,367,178,90,182,374,341
07/01/2002 15:00,226,98,36,64,231,190
07/01/2002 16:00,69,24,15,24,71,62
07/01/2002 17:00,0,0,0,0,0,0
07/01/2002 18:00,0,0,0,0,0,0
07/01/2002 19:00,0,0,0,0,0,0
07/01/2002 20:00,0,0,0,0,0,0
07/01/2002 21:00,0,0,0,0,0,0
07/01/2002 22:00,0,0,0,0,0,0
07/01/2002 23:00,0,0,0,0,0,0
08/01/2002 00:00,0,0,0,0,0,0
08/01/2002 01:00,0,0,0,0,0,0
08/01/2002 02:00,0,0,0,0,0,0
08/01/2002 03:00,0,0,0,0,0,0
08/01/2002 04:00,0,0,0,0,0,0
08/01/2002 05:00,0,0,0,0,0,0
08/01/2002 06:00,0,0,0,0,0,0
08/01/2002 07:00,0,0,2,2,4,9
08/01/2002 08:00,86,17,22,33,129,137
08/01/2002 09:00,111,64,10,17,132,159
08/01/2002 10:00,203,24,11,20,205,161
08/01/2002 11:00,156,79,13,62,326,154
08/01/2002 12:00,275,87,18,88,372,257
08/01/2002 13:00,258,29,18,137,350,209
08/01/2002 14:00,107,66,14,18,177,272
08/01/2002 15:00,81,55,37,35,123,193
08/01/2002 16:00,23,15,16,23,32,74
08/01/2002 17:00,0,0,0,0,0,0
08/01/2002 18:00,0,0,0,0,0,0
08/01/2002 19:00,0,0,0,0,0,0
08/01/2002 20:00,0,0,0,0,0,0
08/01/2002 21:00,0,0,0,0,0,0
08/01/2002 22:00,0,0,0,0,0,0
08/01/2002 23:00,0,0,0,0,0,0
09/01/2002 00:00,0,0,0,0,0,0
09/01/2002 01:00,0,0,0,0,0,0
09/01/2002 02:00,0,0,0,0,0,0
09/01/2002 03:00,0,0,0,0,0,0
09/01/2002 04:00,0,0,0,0,0,0
09/01/2002 05:00,0,0,0,0,0,0
09/01/2002 06:00,0,0,0,0,0,0
09/01/2002 07:00,0,0,2,5,4,9
09/01/2002 08:00,39,79,39,40,111,135
09/01/2002 09:00,75,109,115,112,301,300
09/01/2002 10:00,219,275,162,229,163,424
09/01/2002 11:00,183,274,166,268,278,499
09/01/2002 12:00,150,336,111,280,248,515
09/01/2002 13:00,65,128,286,195,430,472
09/01/2002 14:00,178,110,78,185,378,375
09/01/2002 15:00,81,39,187,120,236,220
09/01/2002 16:00,34,22,45,30,76,46
09/01/2002 17:00,0,0,0,0,0,0
09/01/2002 18:00,0,0,0,0,0,0
09/01/2002 19:00,0,0,0,0,0,0
09/01/2002 20:00,0,0,0,0,0,0
09/01/2002 21:00,0,0,0,0,0,0
09/01/2002 22:00,0,0,0,0,0,0
09/01/2002 23:00,0,0,0,0,0,0
10/01/2002 00:00,0,0,0,0,0,0
10/01/2002 01:00,0,0,0,0,0,0
10/01/2002 02:00,0,0,0,0,0,0
10/01/2002 03:00,0,0,0,0,0,0
10/01/2002 04:00,0,0,0,0,0,0
10/01/2002 05:00,0,0,0,0,0,0
10/01/2002 06:00,0,0,0,0,0,0
10/01/2002 07:00,0,0,2,4,10,9
10/01/2002 08:00,140,23,32,82,140,138
10/01/2002 09:00,148,41,148,173,276,108
10/01/2002 10:00,328,59,99,211,401,136
10/01/2002 11:00,255,33,144,286,496,349
10/01/2002 12:00,244,52,91,441,511,293
10/01/2002 13:00,258,13,140,400,470,144
10/01/2002 14:00,134,21,212,353,375,191
10/01/2002 15:00,90,46,135,224,235,126
10/01/2002 16:00,15,10,62,76,55,45
10/01/2002 17:00,0,0,0,0,0,0
10/01/2002 18:00,0,0,0,0,0,0
10/01/2002 19:00,0,0,0,0,0,0
10/01/2002 20:00,0,0,0,0,0,0
10/01/2002 21:00,0,0,0,0,0,0
10/01/2002 22:00,0,0,0,0,0,0
10/01/2002 23:00,0,0,0,0,0,0
11/01/2002 00:00,0,0,0,0,0,0
11/01/2002 01:00,0,0,0,0,0,0
11/01/2002 02:00,0,0,0,0,0,0
11/01/2002 03:00,0,0,0,0,0,0
11/01/2002 04:00,0,0,0,0,0,0
11/01/2002 05:00,0,0,0,0,0,0
11/01/2002 06:00,0,0,0,0,0,0
11/01/2002 07:00,0,0,1,4,4,6
11/01/2002 08:00,55,144,58,24,133,127
11/01/2002 09:00,112,302,119,141,298,158
11/01/2002 10:00,174,430,142,72,425,317
11/01/2002 11:00,141,471,274,142,499,448
11/01/2002 12:00,206,328,334,181,520,498
11/01/2002 13:00,182,322,310,60,453,402
11/01/2002 14:00,258,236,330,42,370,316
11/01/2002 15:00,233,76,153,20,236,219
11/01/2002 16:00,77,32,39,18,78,45
11/01/2002 17:00,0,0,0,0,0,0
11/01/2002 18:00,0,0,0,0,0,0
11/01/2002 19:00,0,0,0,0,0,0
11/01/2002 20:00,0,0,0,0,0,0
11/01/2002 21:00,0,0,0,0,0,0
11/01/2002 22:00,0,0,0,0,0,0
11/01/2002 23:00,0,0,0,0,0,0
12/01/2002 00:00,0,0,0,0,0,0
12/01/2002 01:00,0,0,0,0,0,0
12/01/2002 02:00,0,0,0,0,0,0
12/01/2002 03:00,0,0,0,0,0,0
12/01/2002 04:00,0,0,0,0,0,0
12/01/2002 05:00,0,0,0,0,0,0
12/01/2002 06:00,0,0,0,0,0,0
12/01/2002 07:00,0,0,8,9,5,3
12/01/2002 08:00,142,64,145,115,53,31
12/01/2002 09:00,214,93,96,60,103,104
12/01/2002 10:00,303,318,241,348,417,261
12/01/2002 11:00,345,245,381,493,484,259
12/01/2002 12:00,325,530,449,513,199,261
12/01/2002 13:00,211,376,449,438,283,218
12/01/2002 14:00,141,33,347,188,345,61
12/01/2002 15:00,34,49,234,120,123,87
12/01/2002 16:00,29,42,69,66,78,23
12/01/2002 17:00,0,0,0,0,0,0
12/01/2002 18:00,0,0,0,0,0,0
12/01/2002 19:00,0,0,0,0,0,0
12/01/2002 20:00,0,0,0,0,0,0
12/01/2002 21:00,0,0,0,0,0,0
12/01/2002 22:00,0,0,0,0,0,0
12/01/2002 23:00,0,0,0,0,0,0
13/01/2002 00:00,0,0,0,0,0,0
13/01/2002 01:00,0,0,0,0,0,0
13/01/2002 02:00,0,0,0,0,0,0
13/01/2002 03:00,0,0,0,0,0,0
13/01/2002 04:00,0,0,0,0,0,0
13/01/2002 05:00,0,0,0,0,0,0
13/01/2002 06:00,0,0,0,0,0,0
13/01/2002 07:00,0,0,5,10,10,10
13/01/2002 08:00,48,153,71,87,140,139
13/01/2002 09:00,160,315,229,221,299,92
13/01/2002 10:00,423,444,346,400,426,248
13/01/2002 11:00,366,522,477,416,465,328
13/01/2002 12:00,356,542,511,464,409,368
13/01/2002 13:00,284,500,423,264,400,450
13/01/2002 14:00,381,402,375,236,349,374
13/01/2002 15:00,242,256,215,135,220,238
13/01/2002 16:00,84,91,61,44,68,82
13/01/2002 17:00,0,0,0,0,0,0
13/01/2002 18:00,0,0,0,0,0,0
13/01/2002 19:00,0,0,0,0,0,0
13/01/2002 20:00,0,0,0,0,0,0
13/01/2002 21:00,0,0,0,0,0,0
13/01/2002 22:00,0,0,0,0,0,0
13/01/2002 23:00,0,0,0,0,0,0
14/01/2002 00:00,0,0,0,0,0,0
14/01/2002 01:00,0,0,0,0,0,0
14/01/2002 02:00,0,0,0,0,0,0
14/01/2002 03:00,0,0,0,0,0,0
14/01/2002 04:00,0,0,0,0,0,0
14/01/2002 05:00,0,0,0,0,0,0
14/01/2002 06:00,0,0,0,0,0,0
14/01/2002 07:00,0,0,4,3,8,9
14/01/2002 08:00,98,151,88,33,127,132
14/01/2002 09:00,147,314,167,73,302,310
14/01/2002 10:00,200,444,278,89,366,406
14/01/2002 11:00,245,523,243,205,402,518
14/01/2002 12:00,200,542,196,189,463,539
14/01/2002 13:00,40,501,315,221,472,497
14/01/2002 14:00,92,402,152,49,388,399
14/01/2002 15:00,63,258,89,32,154,255
14/01/2002 16:00,25,92,48,21,87,91
14/01/2002 17:00,0,0,0,0,0,0
14/01/2002 18:00,0,0,0,0,0,0
14/01/2002 19:00,0,0,0,0,0,0
14/01/2002 20:00,0,0,0,0,0,0
14/01/2002 21:00,0,0,0,0,0,0
14/01/2002 22:00,0,0,0,0,0,0
14/01/2002 23:00,0,0,0,0,0,0
15/01/2002 00:00,0,0,0,0,0,0
15/01/2002 01:00,0,0,0,0,0,0
15/01/2002 02:00,0,0,0,0,0,0
15/01/2002 03:00,0,0,0,0,0,0
15/01/2002 04:00,0,0,0,0,0,0
15/01/2002 05:00,0,0,0,0,0,0
15/01/2002 06:00,0,0,0,0,0,0
15/01/2002 07:00,0,0,2,4,8,6
15/01/2002 08:00,144,150,36,50,135,128
15/01/2002 09:00,301,313,184,102,221,300
15/01/2002 10:00,376,446,245,138,321,434
15/01/2002 11:00,411,526,406,104,351,511
15/01/2002 12:00,312,546,330,74,395,523
15/01/2002 13:00,482,505,267,64,369,464
15/01/2002 14:00,385,409,179,90,237,318
15/01/2002 15:00,160,265,170,26,163,223
15/01/2002 16:00,85,96,38,12,56,63
15/01/2002 17:00,0,0,0,0,0,0
15/01/2002 18:00,0,0,0,0,0,0
15/01/2002 19:00,0,0,0,0,0,0
15/01/2002 20:00,0,0,0,0,0,0
15/01/2002 21:00,0,0,0,0,0,0
15/01/2002 22:00,0,0,0,0,0,0
15/01/2002 23:00,0,0,0,0,0,0
16/01/2002 00:00,0,0,0,0,0,0
16/01/2002 01:00,0,0,0,0,0,0
16/01/2002 02:00,0,0,0,0,0,0
16/01/2002 03:00,0,0,0,0,0,0
16/01/2002 04:00,0,0,0,0,0,0
16/01/2002 05:00,0,0,0,0,0,0
16/01/2002 06:00,0,0,0,0,0,0
16/01/2002 07:00,0,0,3,3,2,11
16/01/2002 08:00,25,158,52,34,16,147
16/01/2002 09:00,78,323,113,53,8,303
16/01/2002 10:00,55,452,181,31,14,429
16/01/2002 11:00,228,530,206,50,90,462
16/01/2002 12:00,151,550,176,15,85,528
16/01/2002 13:00,57,506,129,30,41,487
16/01/2002 14:00,222,410,225,42,169,371
16/01/2002 15:00,44,266,57,26,237,206
16/01/2002 16:00,24,99,47,20,86,93
16/01/2002 17:00,0,0,0,0,0,0
16/01/2002 18:00,0,0,0,0,0,0
16/01/2002 19:00,0,0,0,0,0,0
16/01/2002 20:00,0,0,0,0,0,0
16/01/2002 21:00,0,0,0,0,0,0
16/01/2002 22:00,0,0,0,0,0,0
16/01/2002 23:00,0,0,0,0,0,0
17/01/2002 00:00,0,0,0,0,0,0
17/01/2002 01:00,0,0,0,0,0,0
17/01/2002 02:00,0,0,0,0,0,0
17/01/2002 03:00,0,0,0,0,0,0
17/01/2002 04:00,0,0,0,0,0,0
17/01/2002 05:00,0,0,0,0,0,0
17/01/2002 06:00,0,0,0,0,0,0
17/01/2002 07:00,0,0,3,4,6,12
17/01/2002 08:00,36,111,49,49,98,154
17/01/2002 09:00,83,184,181,209,259,317
17/01/2002 10:00,29,367,257,251,365,447
17/01/2002 11:00,147,442,210,234,516,528
17/01/2002 12:00,114,543,336,211,514,548
17/01/2002 13:00,161,431,383,207,398,508
17/01/2002 14:00,48,275,270,166,344,411
17/01/2002 15:00,55,160,170,117,220,268
17/01/2002 16:00,27,33,48,39,59,102
17/01/2002 17:00,0,0,0,0,0,0
17/01/2002 18:00,0,0,0,0,0,0
17/01/2002 19:00,0,0,0,0,0,0
17/01/2002 20:00,0,0,0,0,0,0
17/01/2002 21:00,0,0,0,0,0,0
17/01/2002 22:00,0,0,0,0,0,0
17/01/2002 23:00,0,0,0,0,0,0
18/01/2002 00:00,0,0,0,0,0,0
18/01/2002 01:00,0,0,0,0,0,0
18/01/2002 02:00,0,0,0,0,0,0
18/01/2002 03:00,0,0,0,0,0,0
18/01/2002 04:00,0,0,0,0,0,0
18/01/2002 05:00,0,0,0,0,0,0
18/01/2002 06:00,0,0,0,0,0,0
18/01/2002 07:00,0,0,3,3,7,13
18/01/2002 08:00,154,8,46,38,109,164
18/01/2002 09:00,316,28,24,211,245,336
18/01/2002 10:00,279,48,161,225,396,473
18/01/2002 11:00,198,34,52,209,422,555
18/01/2002 12:00,122,27,115,299,452,577
18/01/2002 13:00,234,9,123,343,482,536
18/01/2002 14:00,176,53,52,218,311,431
18/01/2002 15:00,72,26,73,99,240,282
18/01/2002 16:00,32,16,33,34,43,109
18/01/2002 17:00,0,0,0,0,0,0
18/01/2002 18:00,0,0,0,0,0,0
18/01/2002 19:00,0,0,0,0,0,0
18/01/2002 20:00,0,0,0,0,0,0
18/01/2002 21:00,0,0,0,0,0,0
18/01/2002 22:00,0,0,0,0,0,0
18/01/2002 23:00,0,0,0,0,0,0
19/01/2002 00:00,0,0,0,0,0,0
19/01/2002 01:00,0,0,0,0,0,0
19/01/2002 02:00,0,0,0,0,0,0
19/01/2002 03:00,0,0,0,0,0,0
19/01/2002 04:00,0,0,0,0,0,0
19/01/2002 05:00,0,0,0,0,0,0
19/01/2002 06:00,0,0,0,0,0,0
19/01/2002 07:00,0,0,9,5,6,14
19/01/2002 08:00,29,39,149,53,46,170
19/01/2002 09:00,26,206,311,178,214,340
19/01/2002 10:00,88,432,442,297,326,476
19/01/2002 11:00,256,517,409,361,356,554
19/01/2002 12:00,254,542,95,332,375,576
19/01/2002 13:00,92,507,161,226,196,531
19/01/2002 14:00,268,410,409,312,124,430
19/01/2002 15:00,154,268,190,152,124,283
19/01/2002 16:00,49,39,94,53,22,110
19/01/2002 17:00,0,0,0,0,0,0
19/01/2002 18:00,0,0,0,0,0,0
19/01/2002 19:00,0,0,0,0,0,0
19/01/2002 20:00,0,0,0,0,0,0
19/01/2002 21:00,0,0,0,0,0,0
19/01/2002 22:00,0,0,0,0,0,0
19/01/2002 23:00,0,0,0,0,0,0
20/01/2002 00:00,0,0,0,0,0,0
20/01/2002 01:00,0,0,0,0,0,0
20/01/2002 02:00,0,0,0,0,0,0
20/01/2002 03:00,0,0,0,0,0,0
20/01/2002 04:00,0,0,0,0,0,0
20/01/2002 05:00,0,0,0,0,0,0
20/01/2002 06:00,0,0,0,0,0,0
20/01/2002 07:00,0,3,12,5,4,14
20/01/2002 08:00,58,32,158,28,56,158
20/01/2002 09:00,251,182,323,34,87,325
20/01/2002 10:00,336,442,455,47,233,460
20/01/2002 11:00,384,387,536,274,310,538
20/01/2002 12:00,458,29,556,319,305,560
20/01/2002 13:00,402,180,515,241,272,521
20/01/2002 14:00,336,326,418,179,211,421
20/01/2002 15:00,146,187,275,127,95,275
20/01/2002 16:00,67,19,88,30,54,107
20/01/2002 17:00,0,0,0,0,0,0
20/01/2002 18:00,0,0,0,0,0,0
20/01/2002 19:00,0,0,0,0,0,0
20/01/2002 20:00,0,0,0,0,0,0
20/01/2002 21:00,0,0,0,0,0,0
20/01/2002 22:00,0,0,0,0,0,0
20/01/2002 23:00,0,0,0,0,0,0
21/01/2002 00:00,0,0,0,0,0,0
21/01/2002 01:00,0,0,0,0,0,0
21/01/2002 02:00,0,0,0,0,0,0
21/01/2002 03:00,0,0,0,0,0,0
21/01/2002 04:00,0,0,0,0,0,0
21/01/2002 05:00,0,0,0,0,0,0
21/01/2002 06:00,0,0,0,0,0,0
21/01/2002 07:00,5,8,14,15,5,15
21/01/2002 08:00,85,140,101,162,40,162
21/01/2002 09:00,311,306,244,328,102,296
21/01/2002 10:00,357,337,310,459,108,270
21/01/2002 11:00,417,300,321,541,176,443
21/01/2002 12:00,370,292,302,563,191,432
21/01/2002 13:00,351,199,360,522,148,328
21/01/2002 14:00,260,130,234,425,48,215
21/01/2002 15:00,97,50,134,281,49,188
21/01/2002 16:00,41,20,31,113,29,111
21/01/2002 17:00,0,0,0,0,0,0
21/01/2002 18:00,0,0,0,0,0,0
21/01/2002 19:00,0,0,0,0,0,0
21/01/2002 20:00,0,0,0,0,0,0
21/01/2002 21:00,0,0,0,0,0,0
21/01/2002 22:00,0,0,0,0,0,0
21/01/2002 23:00,0,0,0,0,0,0
22/01/2002 00:00,0,0,0,0,0,0
22/01/2002 01:00,0,0,0,0,0,0
22/01/2002 02:00,0,0,0,0,0,0
22/01/2002 03:00,0,0,0,0,0,0
22/01/2002 04:00,0,0,0,0,0,0
22/01/2002 05:00,0,0,0,0,0,0
22/01/2002 06:00,0,0,0,0,0,0
22/01/2002 07:00,3,7,14,8,10,8
22/01/2002 08:00,37,155,154,103,156,144
22/01/2002 09:00,55,322,229,227,317,41
22/01/2002 10:00,143,310,436,408,393,241
22/01/2002 11:00,152,187,512,544,524,277
22/01/2002 12:00,121,482,505,564,547,106
22/01/2002 13:00,235,223,212,521,510,408
22/01/2002 14:00,90,20,348,425,415,205
22/01/2002 15:00,51,21,277,282,274,265
22/01/2002 16:00,43,24,111,111,110,110
22/01/2002 17:00,0,0,0,0,0,0
22/01/2002 18:00,0,0,0,0,0,0
22/01/2002 19:00,0,0,0,0,0,0
22/01/2002 20:00,0,0,0,0,0,0
22/01/2002 21:00,0,0,0,0,0,0
22/01/2002 22:00,0,0,0,0,0,0
22/01/2002 23:00,0,0,0,0,0,0
23/01/2002 00:00,0,0,0,0,0,0
23/01/2002 01:00,0,0,0,0,0,0
23/01/2002 02:00,0,0,0,0,0,0
23/01/2002 03:00,0,0,0,0,0,0
23/01/2002 04:00,0,0,0,0,0,0
23/01/2002 05:00,0,0,0,0,0,0
23/01/2002 06:00,0,0,0,0,0,0
23/01/2002 07:00,12,7,6,16,5,11
23/01/2002 08:00,139,96,75,165,51,153
23/01/2002 09:00,293,6,230,331,201,319
23/01/2002 10:00,332,83,434,465,349,456
23/01/2002 11:00,523,533,543,547,393,541
23/01/2002 12:00,328,199,566,569,343,566
23/01/2002 13:00,336,524,527,529,235,529
23/01/2002 14:00,418,426,408,430,178,432
23/01/2002 15:00,275,80,268,272,174,288
23/01/2002 16:00,110,67,86,112,44,119
23/01/2002 17:00,0,0,0,2,0,2
23/01/2002 18:00,0,0,0,0,0,0
23/01/2002 19:00,0,0,0,0,0,0
23/01/2002 20:00,0,0,0,0,0,0
23/01/2002 21:00,0,0,0,0,0,0
23/01/2002 22:00,0,0,0,0,0,0
23/01/2002 23:00,0,0,0,0,0,0
24/01/2002 00:00,0,0,0,0,0,0
24/01/2002 01:00,0,0,0,0,0,0
24/01/2002 02:00,0,0,0,0,0,0
24/01/2002 03:00,0,0,0,0,0,0
24/01/2002 04:00,0,0,0,0,0,0
24/01/2002 05:00,0,0,0,0,0,0
24/01/2002 06:00,0,0,0,0,0,0
24/01/2002 07:00,6,5,7,18,16,7
24/01/2002 08:00,67,97,54,170,154,54
24/01/2002 09:00,234,285,179,339,180,141
24/01/2002 10:00,291,322,232,474,365,126
24/01/2002 11:00,449,550,210,558,534,81
24/01/2002 12:00,563,575,129,581,557,120
24/01/2002 13:00,526,540,102,545,515,104
24/01/2002 14:00,427,443,24,446,209,115
24/01/2002 15:00,284,299,26,300,114,32
24/01/2002 16:00,117,127,20,127,34,27
24/01/2002 17:00,0,0,0,2,1,1
24/01/2002 18:00,0,0,0,0,0,0
24/01/2002 19:00,0,0,0,0,0,0
24/01/2002 20:00,0,0,0,0,0,0
24/01/2002 21:00,0,0,0,0,0,0
24/01/2002 22:00,0,0,0,0,0,0
24/01/2002 23:00,0,0,0,0,0,0
25/01/2002 00:00,0,0,0,0,0,0
25/01/2002 01:00,0,0,0,0,0,0
25/01/2002 02:00,0,0,0,0,0,0
25/01/2002 03:00,0,0,0,0,0,0
25/01/2002 04:00,0,0,0,0,0,0
25/01/2002 05:00,0,0,0,0,0,0
25/01/2002 06:00,0,0,0,0,0,0
25/01/2002 07:00,16,8,6,19,10,17
25/01/2002 08:00,161,168,158,177,158,172
25/01/2002 09:00,324,337,257,347,101,343
25/01/2002 10:00,450,351,218,484,197,480
25/01/2002 11:00,337,555,473,570,225,563
25/01/2002 12:00,448,581,493,594,302,586
25/01/2002 13:00,452,541,147,553,316,546
25/01/2002 14:00,347,446,282,454,225,447
25/01/2002 15:00,88,209,282,305,80,299
25/01/2002 16:00,15,72,117,131,49,126
25/01/2002 17:00,0,0,0,2,0,2
25/01/2002 18:00,0,0,0,0,0,0
25/01/2002 19:00,0,0,0,0,0,0
25/01/2002 20:00,0,0,0,0,0,0
25/01/2002 21:00,0,0,0,0,0,0
25/01/2002 22:00,0,0,0,0,0,0
25/01/2002 23:00,0,0,0,0,0,0
26/01/2002 00:00,0,0,0,0,0,0
26/01/2002 01:00,0,0,0,0,0,0
26/01/2002 02:00,0,0,0,0,0,0
26/01/2002 03:00,0,0,0,0,0,0
26/01/2002 04:00,0,0,0,0,0,0
26/01/2002 05:00,0,0,0,0,0,0
26/01/2002 06:00,0,0,0,0,0,0
